"동별(1)",동별(2),동별(3),2025,2025,2025,2025,2025,2025,2025,2025,2025,2025,2025,2025,2025,2025,2025,2025,2025,2025,2025,2025
"동별(1)",동별(2),동별(3),합계,합계,합계,합계,노상,노상,노상,노상,노외,노외,노외,노외,노외,노외,건축물부설,건축물부설,건축물부설,건축물부설,건축물부설,건축물부설
"동별(1)",동별(2),동별(3),공영,공영,민영,민영,시영,시영,구영,구영,시영,시영,구영,구영,민영,민영,일반주택,일반주택,공동주택,공동주택,일반건축물,일반건축물
"동별(1)",동별(2),동별(3),개소 (개소),면수 (면),개소 (개소),면수 (면),개소 (개소),면수 (면),개소 (개소),면수 (면),개소 (개소),면수 (면),개소 (개소),면수 (면),개소 (개소),면수 (면),개소 (개소),면수 (면),개소 (개소),면수 (면),개소 (개소),면수 (면)
"합계",강북구,송중동,207,462,1102,8905,-,-,203,282,-,-,4,180,1,21,675,1370,203,4998,223,2516
"합계",강북구,송천동,256,486,984,6659,1,16,254,366,-,-,1,104,7,154,535,964,228,3706,214,1835
"합계",강북구,삼각산동,25,25,44,12861,-,-,25,25,-,-,-,-,1,10,9,16,7,12443,27,392
"합계",강북구,번1동,205,389,1079,6268,-,-,204,204,-,-,1,185,3,72,670,1181,182,2394,224,2621
"합계",강북구,번2동,158,366,497,3987,-,-,156,156,-,-,2,210,-,-,295,758,132,2320,70,909
"합계",강북구,번3동,4,4,129,4839,-,-,4,4,-,-,-,-,1,1,16,48,46,3840,66,950
"합계",강북구,수유1동,158,537,1040,5586,-,-,154,232,-,-,4,305,1,34,450,869,404,3186,185,1497
"합계",강북구,수유2동,282,375,867,6827,-,-,281,313,-,-,1,62,-,-,358,825,337,5119,172,883
"합계",강북구,수유3동,206,264,1340,7092,-,-,206,264,-,-,-,-,4,52,695,1399,356,3240,285,2401
"합계",강북구,우이동,281,552,1194,6197,-,-,279,312,-,-,2,240,4,109,551,1216,470,4092,169,780
"합계",강북구,인수동,345,688,1759,9345,-,-,342,342,-,-,3,346,-,-,877,1862,651,5670,231,1813
"합계",도봉구,소계,469,5684,10663,115399,-,-,401,2830,3,606,65,2248,22,336,5127,8442,3302,78293,2212,28328
"합계",도봉구,창1동,16,196,410,7383,-,-,13,77,-,-,3,119,1,7,182,309,123,5800,104,1267
"합계",도봉구,창2동,35,330,1054,10489,-,-,30,194,-,-,5,136,1,11,357,716,488,6938,208,2824
"합계",도봉구,창3동,26,335,855,3402,-,-,20,222,-,-,6,113,2,18,538,743,188,2098,127,543
"합계",도봉구,창4동,9,558,102,13569,-,-,7,103,-,-,2,455,-,-,3,11,18,9377,81,4181
"합계",도봉구,창5동,19,218,471,11169,-,-,17,103,1,106,1,9,-,-,118,247,164,8005,189,2917
"합계",도봉구,도봉1동,68,1018,1511,8066,-,-,61,407,1,358,6,253,8,114,756,1310,446,3869,301,2773
"합계",도봉구,도봉2동,19,762,389,10218,-,-,7,124,1,142,11,496,-,-,206,335,69,7414,114,2469
"합계",도봉구,쌍문1동,46,498,992,7551,-,-,41,428,-,-,5,70,2,20,457,867,397,4924,136,1740
"합계",도봉구,쌍문2동,49,356,823,6723,-,-,42,185,-,-,7,171,1,44,344,598,313,4570,165,1511
"합계",도봉구,쌍문3동,27,199,929,5641,-,-,24,139,-,-,3,60,2,54,515,719,260,3618,152,1250
"합계",도봉구,쌍문4동,18,184,158,4792,-,-,16,142,-,-,2,42,1,20,50,100,77,3956,30,716
"합계",도봉구,방학1동,70,430,1269,13828,-,-,67,399,-,-,3,31,-,-,690,1183,275,8393,304,4252
"합계",도봉구,방학2동,60,476,1537,5690,-,-,51,218,-,-,9,258,2,16,882,1229,434,3534,219,911
"합계",도봉구,방학3동,7,124,163,6878,-,-,5,89,-,-,2,35,2,32,29,75,50,5797,82,974
"합계",노원구,소계,206,4142,5644,176189,1,22,152,1966,2,100,51,2054,23,1125,1806,6220,1826,127170,1989,41674
"합계",노원구,월계1동,14,405,502,8609,-,-,9,130,1,70,4,205,2,173,134,360,215,5686,151,2390
"합계",노원구,월계2동,5,146,142,9053,-,-,1,10,1,30,3,106,1,58,46,106,46,7576,49,1313
"합계",노원구,월계3동,1,2,62,11407,-,-,1,2,-,-,-,-,2,42,24,196,13,8593,23,2576
"합계",노원구,공릉1동,44,430,1104,13560,-,-,39,371,-,-,5,59,2,18,395,1096,369,9525,338,2921
"합계",노원구,공릉2동,21,337,610,19255,-,-,19,177,-,-,2,160,1,50,302,775,142,12418,165,6012
"합계",노원구,하계1동,12,376,347,10271,-,-,8,109,-,-,4,267,-,-,141,418,84,6714,122,3139
"합계",노원구,하계2동,1,6,49,5310,-,-,1,6,-,-,-,-,1,6,33,62,6,5076,9,166
"합계",노원구,중계본동,7,125,258,8843,-,-,6,119,-,-,1,6,2,34,31,89,129,6965,96,1755
"합계",노원구,중계1동,2,67,63,9481,-,-,2,67,-,-,-,-,-,-,2,29,15,7576,46,1876
"합계",노원구,중계4동,5,117,154,6164,-,-,2,15,-,-,3,102,-,-,28,162,39,5035,87,967
"합계",노원구,중계2.3동,4,210,75,9218,-,-,2,-,-,-,2,210,-,-,40,128,9,5930,26,3160
"합계",노원구,상계1동,20,530,592,14110,-,-,14,312,-,-,6,218,4,91,137,475,212,10677,239,2867
"합계",노원구,상계2동,15,310,388,8487,-,-,7,114,-,-,8,196,1,14,87,366,112,5046,188,3061
"합계",노원구,상계3.4동,25,411,507,9086,1,22,16,162,-,-,8,227,2,26,149,623,246,7556,110,881
"합계",노원구,상계5동,10,139,541,4473,-,-,6,73,-,-,4,66,1,16,225,825,166,2830,149,802
"합계",노원구,상계6.7동,11,429,140,11808,-,-,10,197,-,-,1,232,1,496,2,217,10,7038,127,4057
"합계",노원구,상계8동,2,26,36,4747,-,-,2,26,-,-,-,-,1,17,8,40,4,4222,23,468
"합계",노원구,상계9동,2,23,32,5892,-,-,2,23,-,-,-,-,1,57,4,170,3,3034,24,2631
"합계",노원구,상계10동,5,53,42,6415,-,-,5,53,-,-,-,-,1,27,18,83,6,5673,17,632
"합계",은평구,소계,152,5001,18839,191974,1,14,109,2564,1,399,41,2024,38,831,7310,14190,8176,136853,3315,40100
"합계",은평구,녹번동,11,366,1390,13809,-,-,6,140,-,-,5,226,1,20,335,727,782,10173,272,2889
"합계",은평구,불광1동,11,295,1053,12909,-,-,7,196,-,-,4,99,4,42,350,643,522,10029,177,2195
"합계",은평구,불광2동,12,460,1726,7882,-,-,6,118,-,-,6,342,2,33,948,1794,638,4872,138,1183
"합계",은평구,갈현1동,6,123,1513,6812,-,-,6,123,-,-,-,-,2,44,661,982,588,4135,262,1651
"합계",은평구,갈현2동,10,256,1661,9905,-,-,9,220,-,-,1,36,1,13,652,1205,748,7074,260,1613
"합계",은평구,구산동,11,310,1422,10752,-,-,8,217,-,-,3,93,-,-,527,1105,734,7953,161,1694
"합계",은평구,대조동,9,155,1425,9624,-,-,7,106,-,-,2,49,7,109,501,973,646,5889,271,2653
